Running prime number generator program on 30 CPU cores
135745 5714
number of parameters: 1.69M
Adjusting learning rate of group 0 to 1.0000e-04.
At iter 10/135745, epoch 1, the losses are 105.468 (train). the base losses are 111.931 (train). The time used is 27.255s. 
At iter 75570/135745, epoch 1, the losses are 5.171 (train). the base losses are 111.253 (train). The time used is 3.648s. 
At iter 75580/135745, epoch 1, the losses are 5.163 (train). the base losses are 111.526 (train). The time used is 2.120s. 
At iter 75590/135745, epoch 1, the losses are 5.204 (train). the base losses are 111.827 (train). The time used is 1.726s. 
At iter 75600/135745, epoch 1, the losses are 5.277 (train). the base losses are 111.360 (train). The time used is 3.583s. 
At iter 75600/135745, epoch 1, the losses are 5.142 (test). the base losses are 111.771 (test). 
At iter 75610/135745, epoch 1, the losses are 5.183 (train). the base losses are 111.783 (train). The time used is 12.789s. 
At iter 75620/135745, epoch 1, the losses are 5.268 (train). the base losses are 112.245 (train). The time used is 3.453s. 
At iter 75630/135745, epoch 1, the losses are 5.183 (train). the base losses are 110.836 (train). The time used is 7.047s. 
At iter 75640/135745, epoch 1, the losses are 5.181 (train). the base losses are 111.315 (train). The time used is 3.184s. 
At iter 75650/135745, epoch 1, the losses are 5.205 (train). the base losses are 110.576 (train). The time used is 5.077s. 
At iter 75650/135745, epoch 1, the losses are 5.270 (test). the base losses are 111.015 (test). 
At iter 75660/135745, epoch 1, the losses are 5.294 (train). the base losses are 111.958 (train). The time used is 6.572s. 
At iter 75670/135745, epoch 1, the losses are 5.223 (train). the base losses are 111.348 (train). The time used is 3.070s. 
At iter 75680/135745, epoch 1, the losses are 5.193 (train). the base losses are 111.292 (train). The time used is 1.428s. 
At iter 75690/135745, epoch 1, the losses are 5.177 (train). the base losses are 111.067 (train). The time used is 2.287s. 
At iter 75700/135745, epoch 1, the losses are 5.185 (train). the base losses are 111.419 (train). The time used is 3.417s. 
At iter 75700/135745, epoch 1, the losses are 5.185 (test). the base losses are 111.008 (test). 
At iter 75710/135745, epoch 1, the losses are 5.256 (train). the base losses are 112.067 (train). The time used is 12.723s. 
At iter 75720/135745, epoch 1, the losses are 5.201 (train). the base losses are 111.324 (train). The time used is 3.071s. 
At iter 75730/135745, epoch 1, the losses are 5.222 (train). the base losses are 111.168 (train). The time used is 3.290s. 
At iter 75740/135745, epoch 1, the losses are 5.169 (train). the base losses are 111.395 (train). The time used is 3.404s. 
At iter 75750/135745, epoch 1, the losses are 5.189 (train). the base losses are 112.286 (train). The time used is 5.016s. 
At iter 75750/135745, epoch 1, the losses are 5.210 (test). the base losses are 112.231 (test). 
At iter 75760/135745, epoch 1, the losses are 5.244 (train). the base losses are 111.168 (train). The time used is 14.897s. 
At iter 75770/135745, epoch 1, the losses are 5.202 (train). the base losses are 111.611 (train). The time used is 4.763s. 
At iter 75780/135745, epoch 1, the losses are 5.348 (train). the base losses are 112.747 (train). The time used is 2.585s. 
At iter 75790/135745, epoch 1, the losses are 5.225 (train). the base losses are 112.472 (train). The time used is 2.915s. 
At iter 75800/135745, epoch 1, the losses are 5.048 (train). the base losses are 109.555 (train). The time used is 3.594s. 
At iter 75800/135745, epoch 1, the losses are 5.196 (test). the base losses are 112.432 (test). 
At iter 75810/135745, epoch 1, the losses are 5.213 (train). the base losses are 112.339 (train). The time used is 13.720s. 
At iter 75820/135745, epoch 1, the losses are 5.227 (train). the base losses are 112.153 (train). The time used is 9.299s. 
At iter 75830/135745, epoch 1, the losses are 5.353 (train). the base losses are 111.768 (train). The time used is 3.544s. 
At iter 75840/135745, epoch 1, the losses are 5.181 (train). the base losses are 111.168 (train). The time used is 5.807s. 
At iter 75850/135745, epoch 1, the losses are 5.249 (train). the base losses are 111.591 (train). The time used is 2.190s. 
At iter 75850/135745, epoch 1, the losses are 5.239 (test). the base losses are 111.610 (test). 
At iter 75860/135745, epoch 1, the losses are 5.255 (train). the base losses are 111.833 (train). The time used is 10.913s. 
At iter 75870/135745, epoch 1, the losses are 5.239 (train). the base losses are 111.730 (train). The time used is 3.397s. 
At iter 75880/135745, epoch 1, the losses are 5.166 (train). the base losses are 111.573 (train). The time used is 4.753s. 
At iter 75890/135745, epoch 1, the losses are 5.290 (train). the base losses are 112.387 (train). The time used is 3.426s. 
At iter 75900/135745, epoch 1, the losses are 5.284 (train). the base losses are 112.073 (train). The time used is 1.745s. 
At iter 75900/135745, epoch 1, the losses are 5.222 (test). the base losses are 111.673 (test). 
At iter 75910/135745, epoch 1, the losses are 5.292 (train). the base losses are 112.318 (train). The time used is 14.002s. 
At iter 75920/135745, epoch 1, the losses are 5.248 (train). the base losses are 112.111 (train). The time used is 0.956s. 
At iter 75930/135745, epoch 1, the losses are 5.267 (train). the base losses are 111.966 (train). The time used is 2.702s. 
At iter 75940/135745, epoch 1, the losses are 5.210 (train). the base losses are 111.783 (train). The time used is 3.673s. 
At iter 75950/135745, epoch 1, the losses are 5.256 (train). the base losses are 111.085 (train). The time used is 1.227s. 
At iter 75950/135745, epoch 1, the losses are 5.191 (test). the base losses are 110.937 (test). 
At iter 75960/135745, epoch 1, the losses are 5.264 (train). the base losses are 112.460 (train). The time used is 11.490s. 
At iter 75970/135745, epoch 1, the losses are 5.212 (train). the base losses are 111.952 (train). The time used is 4.686s. 
At iter 75980/135745, epoch 1, the losses are 5.290 (train). the base losses are 112.375 (train). The time used is 4.240s. 
At iter 75990/135745, epoch 1, the losses are 5.144 (train). the base losses are 111.197 (train). The time used is 4.208s. 
At iter 76000/135745, epoch 1, the losses are 5.267 (train). the base losses are 111.097 (train). The time used is 2.262s. 
At iter 76000/135745, epoch 1, the losses are 5.232 (test). the base losses are 111.598 (test). 
At iter 76010/135745, epoch 1, the losses are 5.233 (train). the base losses are 111.156 (train). The time used is 18.654s. 
At iter 76020/135745, epoch 1, the losses are 5.205 (train). the base losses are 111.700 (train). The time used is 2.489s. 
At iter 76030/135745, epoch 1, the losses are 5.230 (train). the base losses are 112.659 (train). The time used is 2.620s. 
At iter 76040/135745, epoch 1, the losses are 5.188 (train). the base losses are 111.644 (train). The time used is 1.648s. 
At iter 76050/135745, epoch 1, the losses are 5.146 (train). the base losses are 110.801 (train). The time used is 3.457s. 
At iter 76050/135745, epoch 1, the losses are 5.158 (test). the base losses are 112.397 (test). 
At iter 76060/135745, epoch 1, the losses are 5.192 (train). the base losses are 111.996 (train). The time used is 17.682s. 
At iter 76070/135745, epoch 1, the losses are 5.106 (train). the base losses are 111.594 (train). The time used is 3.701s. 
At iter 76080/135745, epoch 1, the losses are 5.320 (train). the base losses are 112.138 (train). The time used is 1.659s. 
At iter 76090/135745, epoch 1, the losses are 5.155 (train). the base losses are 111.239 (train). The time used is 4.782s. 
At iter 76100/135745, epoch 1, the losses are 5.260 (train). the base losses are 112.301 (train). The time used is 2.482s. 
At iter 76100/135745, epoch 1, the losses are 5.159 (test). the base losses are 112.102 (test). 
At iter 76110/135745, epoch 1, the losses are 5.218 (train). the base losses are 111.845 (train). The time used is 8.842s. 
At iter 76120/135745, epoch 1, the losses are 5.179 (train). the base losses are 111.644 (train). The time used is 3.750s. 
At iter 76130/135745, epoch 1, the losses are 5.227 (train). the base losses are 111.656 (train). The time used is 3.780s. 
At iter 76140/135745, epoch 1, the losses are 5.052 (train). the base losses are 111.067 (train). The time used is 1.878s. 
At iter 76150/135745, epoch 1, the losses are 5.177 (train). the base losses are 111.857 (train). The time used is 2.993s. 
At iter 76150/135745, epoch 1, the losses are 5.086 (test). the base losses are 111.472 (test). 
At iter 76160/135745, epoch 1, the losses are 5.210 (train). the base losses are 111.233 (train). The time used is 11.318s. 
At iter 76170/135745, epoch 1, the losses are 5.170 (train). the base losses are 111.854 (train). The time used is 4.991s. 
At iter 76180/135745, epoch 1, the losses are 5.254 (train). the base losses are 111.878 (train). The time used is 5.328s. 
At iter 76190/135745, epoch 1, the losses are 5.243 (train). the base losses are 111.783 (train). The time used is 4.649s. 
At iter 76200/135745, epoch 1, the losses are 5.169 (train). the base losses are 111.984 (train). The time used is 5.079s. 
At iter 76200/135745, epoch 1, the losses are 5.143 (test). the base losses are 112.067 (test). 
At iter 76210/135745, epoch 1, the losses are 5.350 (train). the base losses are 111.668 (train). The time used is 15.087s. 
At iter 76220/135745, epoch 1, the losses are 5.233 (train). the base losses are 111.324 (train). The time used is 2.070s. 
At iter 76230/135745, epoch 1, the losses are 5.129 (train). the base losses are 110.537 (train). The time used is 1.486s. 
At iter 76240/135745, epoch 1, the losses are 5.145 (train). the base losses are 111.463 (train). The time used is 5.077s. 
At iter 76250/135745, epoch 1, the losses are 5.185 (train). the base losses are 111.099 (train). The time used is 4.407s. 
At iter 76250/135745, epoch 1, the losses are 5.132 (test). the base losses are 111.913 (test). 
At iter 76260/135745, epoch 1, the losses are 5.247 (train). the base losses are 111.324 (train). The time used is 10.245s. 
At iter 76270/135745, epoch 1, the losses are 5.221 (train). the base losses are 112.029 (train). The time used is 2.085s. 
At iter 76280/135745, epoch 1, the losses are 5.215 (train). the base losses are 111.431 (train). The time used is 3.173s. 
At iter 76290/135745, epoch 1, the losses are 5.234 (train). the base losses are 110.913 (train). The time used is 5.564s. 
At iter 76300/135745, epoch 1, the losses are 5.318 (train). the base losses are 112.608 (train). The time used is 2.264s. 
At iter 76300/135745, epoch 1, the losses are 5.161 (test). the base losses are 112.111 (test). 
At iter 76310/135745, epoch 1, the losses are 5.179 (train). the base losses are 111.605 (train). The time used is 11.017s. 
At iter 76320/135745, epoch 1, the losses are 5.166 (train). the base losses are 111.910 (train). The time used is 2.903s. 
At iter 76330/135745, epoch 1, the losses are 5.246 (train). the base losses are 112.052 (train). The time used is 3.817s. 
At iter 76340/135745, epoch 1, the losses are 5.173 (train). the base losses are 110.540 (train). The time used is 1.730s. 
At iter 76350/135745, epoch 1, the losses are 5.114 (train). the base losses are 110.517 (train). The time used is 3.331s. 
At iter 76350/135745, epoch 1, the losses are 5.156 (test). the base losses are 111.835 (test). 
At iter 76360/135745, epoch 1, the losses are 5.154 (train). the base losses are 111.881 (train). The time used is 11.442s. 
At iter 76370/135745, epoch 1, the losses are 5.152 (train). the base losses are 110.780 (train). The time used is 3.203s. 
At iter 76380/135745, epoch 1, the losses are 5.168 (train). the base losses are 111.611 (train). The time used is 4.697s. 
At iter 76390/135745, epoch 1, the losses are 5.235 (train). the base losses are 111.662 (train). The time used is 3.662s. 
At iter 76400/135745, epoch 1, the losses are 5.089 (train). the base losses are 111.839 (train). The time used is 3.474s. 
At iter 76400/135745, epoch 1, the losses are 5.147 (test). the base losses are 111.654 (test). 
At iter 76410/135745, epoch 1, the losses are 5.279 (train). the base losses are 111.665 (train). The time used is 9.870s. 
At iter 76420/135745, epoch 1, the losses are 5.286 (train). the base losses are 112.029 (train). The time used is 5.630s. 
At iter 76430/135745, epoch 1, the losses are 5.134 (train). the base losses are 112.052 (train). The time used is 1.436s. 
At iter 76440/135745, epoch 1, the losses are 5.199 (train). the base losses are 110.528 (train). The time used is 3.794s. 
At iter 76450/135745, epoch 1, the losses are 5.234 (train). the base losses are 112.108 (train). The time used is 0.902s. 
At iter 76450/135745, epoch 1, the losses are 5.202 (test). the base losses are 111.679 (test). 
